New Delhi



Residential


Multistorey Apartment

Aashirwaad Chowk
8497,5720,Jul-Sep'16
8268,4578,Jan-Mar'17

L-Zone
3369,2783,Jan-Mar'15
4080,2765,Apr-Jun'15
4832,2901,Jul-Sep'15
4750,2883,Oct-Dec'15
4207,2746,Jan-Mar'16
4005,2709,Apr-Jun'16
4273,2786,Jul-Sep'16
4141,2751,Oct-Dec'16
3678,2737,Jan-Mar'17

Laxmi Nagar
7831,4271,Jul-Sep'15
8673,4906,Oct-Dec'15
7847,4446,Jan-Mar'16
6928,4544,Jul-Sep'16
7114,4219,Oct-Dec'16
7788,4737,Jan-Mar'17

Madangir
4493,2744,Jul-Sep'16
4446,2763,Oct-Dec'16
4035,2693,Jan-Mar'17

Mahavir Enclave
6472,4116,Oct-Dec'14
6181,3820,Jan-Mar'15
6559,4083,Apr-Jun'15
6096,3348,Jul-Sep'15
6415,4096,Oct-Dec'15
5790,3818,Jan-Mar'16
6105,4047,Apr-Jun'16
6121,4131,Jul-Sep'16
6477,4202,Oct-Dec'16
5989,3924,Jan-Mar'17

Malviya Nagar
8507,7121,Jan-Mar'09
15255,9533,Jul-Sep'09
18703,9742,Oct-Dec'09
14117,7743,Jan-Mar'10
8569,7941,Jul-Sep'10
10750,9667,Jan-Mar'11
11272,10209,Apr-Jun'11
23387,11312,Oct-Dec'11
23582,14058,Jan-Mar'12
22434,14653,Apr-Jun'12
22312,14005,Jan-Mar'13
14560,8227,Apr-Jun'14
8373,4536,Jul-Sep'15
10230,5840,Oct-Dec'15
8831,5239,Jan-Mar'16
8926,5153,Apr-Jun'16
9509,5122,Jul-Sep'16
7972,4127,Oct-Dec'16
11814,6098,Jan-Mar'17

Mayur Vihar
14071,8968,Apr-Jun'13
14194,8942,Jul-Sep'13
14846,9350,Oct-Dec'13
15140,9230,Jan-Mar'14
15090,9217,Apr-Jun'14
15415,9285,Jul-Sep'14
15209,9386,Oct-Dec'14
15138,9548,Jan-Mar'15
15445,9382,Apr-Jun'15
14752,8994,Jul-Sep'15
14138,8503,Oct-Dec'15
13660,8135,Jan-Mar'16
14636,8487,Apr-Jun'16
14263,8210,Jul-Sep'16
14349,8580,Oct-Dec'16
13568,8140,Jan-Mar'17

Mayur Vihar 1
5725,4914,Jan-Mar'08
7151,6188,Jan-Mar'09
7554,6896,Jul-Sep'09
7990,6960,Oct-Dec'09
9259,7339,Jan-Mar'10
8021,7578,Apr-Jun'10
8054,7705,Jul-Sep'10
8545,8043,Oct-Dec'10
9049,8020,Jan-Mar'11
8612,8151,Apr-Jun'11
10621,9071,Jul-Sep'11
11398,9470,Oct-Dec'11
12360,7320,Jan-Mar'12
12450,7800,Apr-Jun'12
13974,8852,Jul-Sep'12
13494,8376,Oct-Dec'12
13878,9102,Jan-Mar'13
14520,9259,Apr-Jun'13
15347,9517,Jul-Sep'13
15341,9678,Oct-Dec'13
15527,9834,Jan-Mar'14
15710,9737,Apr-Jun'14
16316,9860,Jul-Sep'14
16115,9928,Oct-Dec'14
15860,9995,Jan-Mar'15
16643,10156,Apr-Jun'15
16302,9874,Jul-Sep'15
16341,9753,Oct-Dec'15
15995,9614,Jan-Mar'16
15699,9442,Apr-Jun'16
15686,9167,Jul-Sep'16
15286,9216,Oct-Dec'16
14566,9058,Jan-Mar'17

Mayur Vihar 3
6518,5525,Jul-Sep'09
7208,6038,Oct-Dec'09
7113,6440,Apr-Jun'10
7368,6413,Jul-Sep'10
7512,6343,Oct-Dec'10
7662,6589,Jan-Mar'11
10804,6945,Jul-Sep'15
10902,6976,Oct-Dec'15
10724,6358,Jan-Mar'16
10446,6336,Apr-Jun'16
10074,6734,Jul-Sep'16
10689,6704,Oct-Dec'16
10066,6914,Jan-Mar'17

Mehrauli
3828,3058,Jul-Sep'11
5648,3528,Apr-Jun'15
5446,3252,Jul-Sep'15
5567,3315,Oct-Dec'15
5446,3164,Jan-Mar'16
5310,3097,Apr-Jun'16
5138,3110,Jul-Sep'16
5202,3232,Oct-Dec'16
5328,3134,Jan-Mar'17

Moti Nagar
8968,4828,Jul-Sep'09
9000,7716,Apr-Jun'10
9252,8390,Jul-Sep'10
9721,8970,Oct-Dec'10
9644,8985,Jan-Mar'11
9597,8247,Apr-Jun'11
10824,8887,Jul-Sep'11
12149,10401,Oct-Dec'11
14220,11835,Apr-Jun'12
14402,11986,Jul-Sep'12
14650,11575,Oct-Dec'12
15212,12071,Jan-Mar'13
15035,12320,Apr-Jun'13
14891,12044,Jul-Sep'13
15246,12039,Oct-Dec'13
15216,11809,Jan-Mar'14
15199,11634,Apr-Jun'14
14963,11477,Jul-Sep'14
15223,11887,Oct-Dec'14
14816,11309,Jan-Mar'15
14818,10929,Apr-Jun'15
14261,10445,Jul-Sep'15
14427,10422,Oct-Dec'15
14071,9951,Jan-Mar'16
14005,10383,Apr-Jun'16
14100,10256,Jul-Sep'16
13936,10851,Oct-Dec'16
14193,10168,Jan-Mar'17

Nangloi
6604,4274,Apr-Jun'15
6421,3979,Jul-Sep'15
6762,4303,Oct-Dec'15
6715,4155,Jan-Mar'16
6116,3701,Apr-Jun'16
6008,3861,Jul-Sep'16
6171,4095,Oct-Dec'16
6019,3787,Jan-Mar'17

Narela
6279,3815,Oct-Dec'14
6792,3982,Jan-Mar'15
6672,4010,Apr-Jun'15
5296,3089,Jul-Sep'15
5809,3305,Oct-Dec'15
5725,3235,Jan-Mar'16
6250,3636,Apr-Jun'16
5393,3087,Jul-Sep'16
5579,3558,Oct-Dec'16
5182,3234,Jan-Mar'17

Okhla
6472,3855,Jan-Mar'13
7836,4586,Jan-Mar'14
6864,4160,Apr-Jun'14
6107,3875,Oct-Dec'14
6184,4131,Jan-Mar'15
6178,4502,Apr-Jun'15
6427,3830,Jul-Sep'15
5828,3325,Oct-Dec'15
5494,3251,Jan-Mar'16
5699,3040,Apr-Jun'16
5760,3391,Jul-Sep'16
5803,3406,Oct-Dec'16
5765,3524,Jan-Mar'17

Paschim Vihar
6334,5443,Jan-Mar'09
6400,5666,Jul-Sep'09
6244,5510,Oct-Dec'09
8512,6273,Jan-Mar'10
8375,6653,Apr-Jun'10
11600,7102,Jul-Sep'10
14089,6741,Oct-Dec'10
16752,6443,Jan-Mar'11
10069,8541,Jul-Sep'11
11504,8921,Oct-Dec'11
13427,7879,Jan-Mar'12
12902,7607,Apr-Jun'12
11777,7133,Jul-Sep'12
13875,7973,Oct-Dec'12
13567,7994,Jan-Mar'13
14165,8720,Apr-Jun'13
13172,7971,Jul-Sep'13
13643,8380,Oct-Dec'13
13962,8705,Jan-Mar'14
14119,8554,Apr-Jun'14
12586,7550,Jul-Sep'14
13314,8378,Oct-Dec'14
12449,8211,Jan-Mar'15
12492,7754,Apr-Jun'15
12540,7686,Jul-Sep'15
12180,8088,Oct-Dec'15
12433,7931,Jan-Mar'16
12233,7731,Apr-Jun'16
12379,7755,Jul-Sep'16
11990,7583,Oct-Dec'16
12150,7475,Jan-Mar'17

Patparganj
5286,4981,Jan-Mar'08
24737,379,Jan-Mar'09
7024,6262,Jul-Sep'09
7139,6660,Oct-Dec'09
6904,6438,Jan-Mar'10
7677,6929,Apr-Jun'10
8940,7260,Jul-Sep'10
9209,7490,Oct-Dec'10
8475,8013,Jan-Mar'11
8538,8043,Apr-Jun'11
9449,8748,Jul-Sep'11
10495,8860,Oct-Dec'11
11149,7644,Jan-Mar'12
12198,7923,Apr-Jun'12
12706,8445,Jul-Sep'12
13105,8375,Oct-Dec'12
13427,8930,Jan-Mar'13
14297,9272,Apr-Jun'13
14070,9348,Jul-Sep'13
14912,9630,Oct-Dec'13
14434,9692,Jan-Mar'14
14393,9658,Apr-Jun'14
14507,9543,Jul-Sep'14
14810,9234,Oct-Dec'14
14327,9668,Jan-Mar'15
14475,9702,Apr-Jun'15
14468,9463,Jul-Sep'15
13946,8850,Oct-Dec'15
13849,8693,Jan-Mar'16
13651,8850,Apr-Jun'16
13569,8728,Jul-Sep'16
13145,8526,Oct-Dec'16
13108,8273,Jan-Mar'17

Pitampura
7657,6841,Jan-Mar'09
6463,6016,Jul-Sep'09
6782,6338,Oct-Dec'09
7995,7078,Jan-Mar'10
11822,6248,Apr-Jun'10
12207,9011,Jul-Sep'11
11817,9396,Oct-Dec'11
13226,9035,Apr-Jun'12
14910,8277,Jul-Sep'12
15401,10573,Oct-Dec'12
14988,10122,Jan-Mar'13
16079,9292,Apr-Jun'13
13948,8362,Jul-Sep'13
14885,9191,Oct-Dec'13
14539,8706,Jan-Mar'14
14001,8723,Apr-Jun'14
13966,9461,Jul-Sep'14
13330,8228,Oct-Dec'14
12518,7831,Jan-Mar'15
12454,7222,Apr-Jun'15
12625,7615,Jul-Sep'15
12418,7674,Oct-Dec'15
12223,7065,Jan-Mar'16
12303,7024,Apr-Jun'16
12672,7375,Jul-Sep'16
11532,6958,Oct-Dec'16
11699,6993,Jan-Mar'17

Rohini
14424,8210,Oct-Dec'13
14095,8145,Jan-Mar'14
13900,8078,Apr-Jun'14
12479,6871,Jul-Sep'14
12526,6959,Oct-Dec'14
14100,8140,Jan-Mar'15
12968,7185,Apr-Jun'15
12823,7087,Jul-Sep'15
12440,7013,Oct-Dec'15
12553,6952,Jan-Mar'16
12878,7083,Apr-Jun'16
12074,6816,Jul-Sep'16
12617,7157,Oct-Dec'16
12314,7158,Jan-Mar'17

Rohini Sector 13
7051,6872,Jan-Mar'09
6925,6809,Jul-Sep'09
6911,6778,Oct-Dec'09
7640,6901,Jan-Mar'10
8854,7163,Apr-Jun'10
9047,7840,Jul-Sep'10
8408,8189,Oct-Dec'10
9188,8719,Jan-Mar'11
11013,9920,Apr-Jun'11
13632,11695,Jul-Sep'11
14584,12651,Oct-Dec'11
16242,10418,Jan-Mar'12
16856,10497,Apr-Jun'12
15420,10193,Jul-Sep'12
17154,10920,Oct-Dec'12
15611,10523,Jan-Mar'13
16217,10931,Apr-Jun'13
17243,10580,Jul-Sep'13
16354,10717,Oct-Dec'13
15655,9888,Jan-Mar'14
15915,9523,Apr-Jun'14
16579,9238,Jul-Sep'14
14506,9779,Oct-Dec'14
14823,10156,Jan-Mar'15
14673,9946,Apr-Jun'15
15060,9815,Jul-Sep'15
15486,9740,Oct-Dec'15
15351,9806,Jan-Mar'16
15097,9857,Apr-Jun'16
15275,9980,Jul-Sep'16
14975,9652,Oct-Dec'16
14651,9285,Jan-Mar'17

Rohini Sector 9
8935,4166,Jan-Mar'08
7975,6895,Apr-Jun'08
8028,7780,Jan-Mar'09
7330,7163,Jul-Sep'09
7322,7225,Oct-Dec'09
8351,7380,Jan-Mar'10
9403,7521,Apr-Jun'10
8196,7987,Jul-Sep'10
8888,8166,Oct-Dec'10
10107,8490,Jan-Mar'11
11460,10378,Apr-Jun'11
13726,12397,Jul-Sep'11
14026,12986,Oct-Dec'11
16203,10275,Apr-Jun'12
17378,11157,Jul-Sep'12
17074,10506,Oct-Dec'12
18124,11597,Jan-Mar'13
17382,11293,Apr-Jun'13
17249,11299,Jul-Sep'13
16630,10439,Oct-Dec'13
15379,10211,Jan-Mar'14
16690,10160,Apr-Jun'14
16961,10143,Jul-Sep'14
16318,10169,Oct-Dec'14
16624,10553,Jan-Mar'15
16696,10210,Apr-Jun'15
15958,10187,Jul-Sep'15
15761,9844,Oct-Dec'15
16278,10042,Jan-Mar'16
16038,10114,Apr-Jun'16
16513,10194,Jul-Sep'16
15808,9894,Oct-Dec'16
15501,10010,Jan-Mar'17

Saket
11802,8676,Jan-Mar'09
11561,10528,Jul-Sep'09
12187,11180,Oct-Dec'09
12356,11543,Jan-Mar'10
12393,11955,Apr-Jun'10
12709,11803,Jul-Sep'10
14478,13145,Oct-Dec'10
16790,15759,Jan-Mar'11
17502,16734,Apr-Jun'11
18644,16215,Jul-Sep'11
20831,18976,Oct-Dec'11
25146,14908,Jan-Mar'12
22640,15846,Apr-Jun'12
22339,13762,Jul-Sep'12
21074,15078,Oct-Dec'12
23920,15265,Jan-Mar'13
22275,13892,Apr-Jun'13
21246,12474,Jul-Sep'13
20903,13377,Oct-Dec'13
20984,15246,Jan-Mar'14
20427,14218,Apr-Jun'14
20098,13656,Jul-Sep'14
18839,12722,Oct-Dec'14
18807,12081,Jan-Mar'15
20336,12203,Apr-Jun'15
18923,12002,Jul-Sep'15
19099,11954,Oct-Dec'15
19322,11920,Jan-Mar'16
19458,12219,Apr-Jun'16
17998,11902,Jul-Sep'16
18762,11605,Oct-Dec'16
17271,10944,Jan-Mar'17

Sarita Vihar
8090,7128,Jan-Mar'09
8451,7107,Jul-Sep'09
8392,7395,Oct-Dec'09
7975,7041,Jan-Mar'10
7826,6968,Apr-Jun'10
8809,8060,Jul-Sep'10
8662,7641,Oct-Dec'10
9057,8095,Jan-Mar'11
9113,8368,Apr-Jun'11
12296,8850,Jul-Sep'11
12123,8960,Oct-Dec'11
12208,7984,Jan-Mar'12
13059,8428,Apr-Jun'12
12703,8758,Jul-Sep'12
13420,9148,Oct-Dec'12
12538,8728,Jan-Mar'13
13549,8791,Apr-Jun'13
13370,9355,Jul-Sep'13
13019,9121,Oct-Dec'13
12968,9341,Jan-Mar'14
12789,9058,Apr-Jun'14
13381,8911,Jul-Sep'14
13380,8996,Oct-Dec'14
13008,9022,Jan-Mar'15
12980,8955,Apr-Jun'15
12563,8648,Jul-Sep'15
12101,8323,Oct-Dec'15
12242,8228,Jan-Mar'16
11967,8155,Apr-Jun'16
11928,8189,Jul-Sep'16
11907,8089,Oct-Dec'16
11205,7910,Jan-Mar'17

Shahdara
8352,4660,Jul-Sep'15
6764,4100,Oct-Dec'15
6542,3848,Jan-Mar'16
7705,4890,Apr-Jun'16
7796,4955,Jul-Sep'16
7358,4155,Oct-Dec'16
7092,4162,Jan-Mar'17

Uttam Nagar
5353,3690,Jan-Mar'13
6016,3595,Apr-Jun'13
6484,3504,Jul-Sep'13
5950,3833,Oct-Dec'13
5891,3762,Jan-Mar'14
6070,3762,Apr-Jun'14
6104,3696,Jul-Sep'14
6125,3554,Oct-Dec'14
5624,3489,Jan-Mar'15
5975,3622,Apr-Jun'15
5411,3133,Jul-Sep'15
5593,3347,Oct-Dec'15
5158,3082,Jan-Mar'16
5387,3420,Apr-Jun'16
4943,3056,Jul-Sep'16
4875,3072,Oct-Dec'16
4956,3116,Jan-Mar'17

Uttam Nagar West
4813,2984,Jul-Sep'15
5327,3348,Oct-Dec'15
4571,2652,Jan-Mar'16
4998,3312,Apr-Jun'16
4760,2909,Jul-Sep'16
4874,3126,Oct-Dec'16
4967,3428,Jan-Mar'17

Vasant Kunj
8051,6983,Jan-Mar'08
10005,9025,Jan-Mar'09
10545,9246,Jul-Sep'09
11192,9567,Oct-Dec'09
11778,8789,Jan-Mar'10
11317,9401,Apr-Jun'10
11351,10591,Jul-Sep'10
12372,11726,Oct-Dec'10
12464,11686,Jan-Mar'11
12828,11914,Apr-Jun'11
16905,13713,Jul-Sep'11
15964,14969,Oct-Dec'11
17082,11152,Jan-Mar'12
18506,10717,Apr-Jun'12
17553,10819,Jul-Sep'12
19415,11744,Oct-Dec'12
19239,12028,Jan-Mar'13
18992,11936,Apr-Jun'13
18055,11320,Jul-Sep'13
17897,11243,Oct-Dec'13
18005,11527,Jan-Mar'14
17800,11225,Apr-Jun'14
17927,11449,Jul-Sep'14
18280,11364,Oct-Dec'14
18166,11201,Jan-Mar'15
17950,11174,Apr-Jun'15
17851,11147,Jul-Sep'15
16553,10611,Oct-Dec'15
16255,10507,Jan-Mar'16
16198,10592,Apr-Jun'16
16266,10542,Jul-Sep'16
15815,10295,Oct-Dec'16
15805,10318,Jan-Mar'17

Vasant Kunj Sector B
20924,13302,Oct-Dec'14
22131,13854,Jan-Mar'15
21344,13468,Apr-Jun'15
19361,12562,Jul-Sep'15
18334,11614,Oct-Dec'15
18469,12042,Jan-Mar'16
18444,11967,Apr-Jun'16
17774,12284,Jul-Sep'16
17637,12220,Oct-Dec'16
17816,11333,Jan-Mar'17

Vasant Kunj Sector C
21354,13921,Oct-Dec'14
22301,14395,Jan-Mar'15
21514,14004,Apr-Jun'15
20918,13760,Jul-Sep'15
20165,12862,Oct-Dec'15
20052,12351,Jan-Mar'16
20139,13011,Apr-Jun'16
17851,12121,Jul-Sep'16
18198,12792,Oct-Dec'16
17878,12400,Jan-Mar'17

Vasant Kunj Sector D
19963,13001,Jan-Mar'13
19176,13295,Apr-Jun'13
18285,11136,Jul-Sep'13
16864,11095,Oct-Dec'13
17107,11424,Jan-Mar'14
16502,10290,Apr-Jun'14
16785,10566,Jul-Sep'14
17659,10920,Oct-Dec'14
16649,10727,Jan-Mar'15
16403,10885,Apr-Jun'15
16584,10920,Jul-Sep'15
15589,10336,Oct-Dec'15
15375,10381,Jan-Mar'16
14975,10458,Apr-Jun'16
14698,10371,Jul-Sep'16
14890,10419,Oct-Dec'16
14682,10171,Jan-Mar'17

Vasundhara Enclave
5547,5114,Jan-Mar'09
6132,5340,Jul-Sep'09
5788,5623,Oct-Dec'09
6141,5784,Jan-Mar'10
6361,5992,Apr-Jun'10
6683,6521,Jan-Mar'11
9949,5755,Apr-Jun'11
11476,6150,Jul-Sep'11
7936,7062,Oct-Dec'11
9143,6186,Jan-Mar'12
9994,6786,Apr-Jun'12
10472,6943,Jul-Sep'12
10904,7586,Oct-Dec'12
10990,7863,Jan-Mar'13
11294,7881,Apr-Jun'13
11636,7739,Jul-Sep'13
12358,8090,Oct-Dec'13
12718,8254,Jan-Mar'14
12315,8355,Apr-Jun'14
11965,8332,Jul-Sep'14
12121,8428,Oct-Dec'14
12384,8588,Jan-Mar'15
12019,8260,Apr-Jun'15
11868,8266,Jul-Sep'15
11833,7938,Oct-Dec'15
11590,7635,Jan-Mar'16
11493,7892,Apr-Jun'16
11701,7545,Jul-Sep'16
11299,7752,Oct-Dec'16
11521,7555,Jan-Mar'17

Vikaspuri
7602,5022,Oct-Dec'09
6887,4875,Jan-Mar'10
5987,5257,Apr-Jun'10
6549,5826,Jul-Sep'10
6452,5545,Oct-Dec'10
7160,6359,Jan-Mar'11
9553,6481,Apr-Jun'11
10004,7099,Jul-Sep'11
8748,7986,Oct-Dec'11
11397,7094,Apr-Jun'12
12904,7575,Jul-Sep'12
12211,7818,Oct-Dec'12
13436,8278,Jan-Mar'13
12617,8222,Apr-Jun'13
13462,8251,Jul-Sep'13
13192,8315,Oct-Dec'13
13081,8573,Jan-Mar'14
12305,7465,Apr-Jun'14
12041,7810,Jul-Sep'14
12082,7814,Oct-Dec'14
11973,7618,Jan-Mar'15
11783,7216,Apr-Jun'15
11595,7154,Jul-Sep'15
11806,7233,Oct-Dec'15
11506,7162,Jan-Mar'16
11582,7151,Apr-Jun'16
11404,7237,Jul-Sep'16
11229,7094,Oct-Dec'16
11023,7092,Jan-Mar'17

Builder Floor Apartment

Anand Lok
21739,16732,Jan-Mar'09
22085,18166,Jul-Sep'09
23342,20167,Oct-Dec'09
22318,20160,Jan-Mar'10
25482,22014,Apr-Jun'10
24924,21269,Jul-Sep'10
37490,25515,Jan-Mar'11
34355,26498,Apr-Jun'11
44183,37326,Oct-Dec'11
43134,26791,Apr-Jun'13
45470,26199,Jul-Sep'13
46355,26948,Oct-Dec'13
39937,24561,Jan-Mar'14
38861,23771,Apr-Jun'14
45225,24961,Jul-Sep'14
40019,23295,Oct-Dec'14
47645,25191,Jan-Mar'15
46676,25245,Apr-Jun'15
44444,24036,Jul-Sep'15
43176,22361,Oct-Dec'15
46557,23897,Jan-Mar'16
44261,22426,Apr-Jun'16
40706,22044,Jul-Sep'16
38136,20442,Oct-Dec'16
43658,21449,Jan-Mar'17

Anand Niketan
20944,18432,Jan-Mar'09
19611,18306,Jul-Sep'09
20466,18904,Oct-Dec'09
19939,18466,Jan-Mar'10
22074,20832,Apr-Jun'10
22309,21074,Jul-Sep'10
31979,26243,Jan-Mar'11
34096,28494,Apr-Jun'11
42242,29772,Jul-Sep'11
39577,30699,Oct-Dec'11
40532,24859,Jan-Mar'12
41500,25026,Apr-Jun'12
41253,24325,Jul-Sep'12
33555,23425,Oct-Dec'12
40237,23233,Jan-Mar'13
39150,24585,Apr-Jun'13
39397,24561,Jul-Sep'13
39093,23614,Oct-Dec'13
37232,23245,Jan-Mar'14
39785,23548,Apr-Jun'14
40841,24178,Jul-Sep'14
36934,22635,Oct-Dec'14
35776,21727,Jan-Mar'15
36772,21464,Apr-Jun'15
36737,21647,Jul-Sep'15
37431,22218,Oct-Dec'15
37419,22653,Jan-Mar'16
36582,22345,Apr-Jun'16
36731,21334,Jul-Sep'16
36018,21597,Oct-Dec'16
37543,23073,Jan-Mar'17

Anand Vihar
9297,8204,Jan-Mar'09
15257,10247,Jan-Mar'12
16069,11126,Apr-Jun'12
17526,12227,Jul-Sep'12
17466,12957,Oct-Dec'12
17526,12435,Jan-Mar'13
17423,12851,Apr-Jun'13
17583,12869,Jul-Sep'13
18014,12612,Oct-Dec'13
18354,12281,Jan-Mar'14
18243,12395,Apr-Jun'14
18018,12050,Jul-Sep'14
16644,11762,Oct-Dec'14
17649,11448,Jan-Mar'15
17131,10607,Apr-Jun'15
16599,10131,Jul-Sep'15
16457,10326,Oct-Dec'15
16272,10649,Jan-Mar'16
17210,10886,Apr-Jun'16
16901,10682,Jul-Sep'16
16157,10501,Oct-Dec'16
14937,9577,Jan-Mar'17

Arjun Nagar
11472,10631,Jan-Mar'08
9979,7968,Apr-Jun'08
9066,7347,Jan-Mar'09
6793,3026,Jul-Sep'09
7246,3949,Jan-Mar'10
5156,3474,Jul-Sep'10
4623,3178,Oct-Dec'10
4708,3228,Jan-Mar'11
5048,3096,Apr-Jun'11
4305,3201,Jul-Sep'11
10803,6293,Jan-Mar'15
11212,6337,Apr-Jun'15
10798,6339,Jul-Sep'15
10375,6612,Oct-Dec'15
11865,6913,Jan-Mar'16
11657,7225,Apr-Jun'16
11819,6840,Jul-Sep'16
10822,6482,Oct-Dec'16
10195,6188,Jan-Mar'17

Ashok Vihar
15178,8873,Jan-Mar'16
15402,9570,Apr-Jun'16
16181,10100,Jul-Sep'16
16093,9917,Oct-Dec'16
15344,9683,Jan-Mar'17

Burari
5121,3211,Jan-Mar'15
5463,3518,Apr-Jun'15
4845,2958,Jul-Sep'15
5393,3355,Oct-Dec'15
5031,3064,Jan-Mar'16
5465,3224,Apr-Jun'16
5296,3232,Jul-Sep'16
4755,3103,Oct-Dec'16
5202,3031,Jan-Mar'17

Chhattarpur
4313,2151,Oct-Dec'10
3080,2596,Jan-Mar'11
3682,3137,Apr-Jun'11
5089,3279,Jul-Sep'11
3828,3184,Oct-Dec'11
4373,2780,Apr-Jun'12
4525,2735,Jul-Sep'12
4925,2910,Oct-Dec'12
5057,3191,Jan-Mar'13
5420,3352,Apr-Jun'13
5447,3338,Jul-Sep'13
6070,3688,Oct-Dec'13
6224,3621,Jan-Mar'14
6127,3564,Apr-Jun'14
6110,3673,Jul-Sep'14
5907,3592,Oct-Dec'14
5932,3676,Jan-Mar'15
5907,3519,Apr-Jun'15
5725,3569,Jul-Sep'15
5566,3439,Oct-Dec'15
5485,3289,Jan-Mar'16
5375,3275,Apr-Jun'16
5432,3312,Jul-Sep'16
5304,3159,Oct-Dec'16
5289,3236,Jan-Mar'17

Chittaranjan Park
11702,6241,Jan-Mar'08
15772,9623,Jan-Mar'09
11816,8949,Jul-Sep'09
10374,8859,Oct-Dec'09
10510,10105,Jan-Mar'10
12432,11514,Apr-Jun'10
11996,11183,Jul-Sep'10
13404,12059,Oct-Dec'10
14501,12995,Jan-Mar'11
16334,13846,Apr-Jun'11
17539,14150,Jul-Sep'11
18527,15048,Oct-Dec'11
18196,10985,Jan-Mar'12
18320,11238,Apr-Jun'12
19417,12007,Jul-Sep'12
20315,12878,Oct-Dec'12
19718,12657,Jan-Mar'13
19869,12484,Apr-Jun'13
19631,12884,Jul-Sep'13
19614,12152,Oct-Dec'13
19075,12021,Jan-Mar'14
18530,11625,Apr-Jun'14
18992,11786,Jul-Sep'14
18914,11981,Oct-Dec'14
17992,11659,Jan-Mar'15
18301,11663,Apr-Jun'15
17840,11276,Jul-Sep'15
17730,11512,Oct-Dec'15
17887,11625,Jan-Mar'16
18243,11181,Apr-Jun'16
18222,11099,Jul-Sep'16
18180,11173,Oct-Dec'16
17951,11289,Jan-Mar'17

Defence Colony
22437,15020,Jan-Mar'08
18936,18062,Jan-Mar'09
18932,18166,Jul-Sep'09
18244,17063,Oct-Dec'09
19370,18345,Jan-Mar'10
19763,18990,Apr-Jun'10
21037,20176,Jul-Sep'10
24130,22621,Oct-Dec'10
28499,25147,Jan-Mar'11
33188,28732,Apr-Jun'11
33047,29161,Jul-Sep'11
31367,29443,Oct-Dec'11
38852,24457,Jan-Mar'12
40777,24788,Apr-Jun'12
40341,24334,Jul-Sep'12
38257,24957,Oct-Dec'12
39641,25314,Jan-Mar'13
37895,24398,Apr-Jun'13
39185,25241,Jul-Sep'13
39146,24879,Oct-Dec'13
38796,23948,Jan-Mar'14
37346,23834,Apr-Jun'14
36567,23089,Jul-Sep'14
36666,22570,Oct-Dec'14
35808,22012,Jan-Mar'15
35536,21994,Apr-Jun'15
34797,21383,Jul-Sep'15
35677,21345,Oct-Dec'15
36003,21639,Jan-Mar'16
35954,21895,Apr-Jun'16
36025,21807,Jul-Sep'16
35122,21557,Oct-Dec'16
36468,22170,Jan-Mar'17

Devli
4412,2652,Jul-Sep'15
4489,2845,Jan-Mar'16
4560,3079,Jul-Sep'16
4479,2939,Jan-Mar'17

Dilshad Colony
8764,5416,Apr-Jun'15
8735,5426,Jul-Sep'15
8436,5491,Oct-Dec'15
8563,5514,Jan-Mar'16
8586,5822,Apr-Jun'16
8392,6259,Jul-Sep'16
8687,6371,Oct-Dec'16
8278,6099,Jan-Mar'17

Dilshad Garden
8448,4809,Apr-Jun'13
8454,5010,Jul-Sep'13
9043,5468,Oct-Dec'14
9823,5917,Jan-Mar'15
8951,5618,Apr-Jun'15
8876,5322,Jul-Sep'15
8842,5395,Oct-Dec'15
10144,6191,Jan-Mar'16
10054,5939,Apr-Jun'16
9689,5909,Jul-Sep'16
9398,6022,Oct-Dec'16
9698,6048,Jan-Mar'17

Dwarka
7071,3820,Jul-Sep'09
5766,4634,Oct-Dec'09
6562,4823,Jan-Mar'10
6319,4601,Apr-Jun'10
7188,5187,Jul-Sep'10
6462,5091,Oct-Dec'10
6313,5144,Jan-Mar'11
5612,4963,Apr-Jun'11
7297,5220,Jul-Sep'11
7301,5811,Oct-Dec'11
9048,5356,Jan-Mar'12
9035,5131,Apr-Jun'12
9260,5315,Jul-Sep'12
8996,5137,Oct-Dec'12
9357,5222,Jan-Mar'13
7383,4117,Apr-Jun'13
7622,4391,Jul-Sep'13
7591,4246,Oct-Dec'13
7813,4385,Jan-Mar'14
8005,4422,Apr-Jun'14
8731,4845,Jul-Sep'14
8472,4604,Oct-Dec'14
8311,4487,Jan-Mar'15
7666,3921,Apr-Jun'15
7237,3860,Jul-Sep'15
6620,3647,Oct-Dec'15
7302,3931,Jan-Mar'16
7418,3990,Apr-Jun'16
7643,4159,Jul-Sep'16
6816,3706,Oct-Dec'16
6678,3718,Jan-Mar'17

Dwarka Mor
6079,3805,Oct-Dec'12
6192,3703,Jan-Mar'13
5602,3526,Apr-Jun'13
5642,3609,Jul-Sep'13
5418,3252,Oct-Dec'13
6193,3486,Jan-Mar'14
6142,3841,Apr-Jun'14
5914,3534,Jul-Sep'14
5676,3585,Oct-Dec'14
5785,3624,Jan-Mar'15
5545,3489,Apr-Jun'15
5543,3475,Jul-Sep'15
5365,3395,Oct-Dec'15
5428,3254,Jan-Mar'16
5509,3437,Apr-Jun'16
5442,3450,Jul-Sep'16
5371,3407,Oct-Dec'16
